Time,k=0.01,k=0.1,k=1,k=10,k=20,k=30,k=5
10.31,146.8035737236385,9.77568330343746,5.458750108364326,1.304771648422388,0.7071763582153576,0.4893340308050974,2.3226700463566265
10.32,146.73939449885418,9.70071288077297,5.394643558504575,1.3105254396163513,0.7143813826988088,0.4951265487446639,2.317369424322651
10.33,146.67532355389864,9.6245124899353,5.330724468442868,1.3172594789908938,0.7220399813207905,0.5011865728446169,2.313371638939777
10.34,146.61136451682293,9.547119199171854,5.2671061097156215,1.3249653917928297,0.7301339708509289,0.5075000744055688,2.3107136718602392
10.35,146.54752112343664,9.468572763407662,5.2039087458464035,1.3336315188387222,0.7386443250609295,0.5140527772976937,2.309428600581908
10.36,146.48379721228287,9.388915691555574,5.141259859669749,1.3432430603666503,0.7475513282819166,0.5208302451608706,2.309545429288373
10.37,146.42019671934187,9.308193318263816,5.079294343303076,1.353782244280613,0.7568347216357668,0.5278179606755201,2.3110889551680467
10.38,146.35672367247204,9.226453880950318,5.018154635448031,1.3652285151258636,0.7664738403943402,0.5350013968221201,2.3140796707625793
10.39,146.29338218559667,9.143748603193298,4.957990786515084,1.3775587399261369,0.7764477413699633,0.5423660802956459,2.3185337020232337
10.4,146.23017645264596,9.060131785813027,4.8989604266902465,1.3907474269196098,0.7867353196677886,0.5498976474503265,2.3244627809727727
10.41,146.16711074126437,8.975660907296156,4.8412286052018905,1.4047669532449651,0.7973154145227066,0.5575818933161674,2.3318742512144217
10.42,146.10418938629303,8.8903967355885,4.784967460447559,1.4195877977445586,0.8081669042903484,0.5654048143483449,2.340771104021264
10.43,146.04141678303907,8.804403453721024,4.730355670273662,1.4351787752586191,0.8192687909555798,0.5733526456420255,2.351152042388778
10.44,145.9787973803422,8.71774880224411,4.677577620064609,1.4515072690701818,0.8306002747575195,0.5814118933671207,2.3630115702370404
10.45,145.9163356734512,8.630504242033522,4.626822214928678,1.4685394585110256,0.8421408197040753,0.5895693631493317,2.376340103893498
10.46,145.85403619672192,8.542745141703797,4.57828125440483,1.486240539138334,0.8538702108591179,0.597812185044752,2.3911241030495676
10.47,145.79190351615011,8.454550994624533,4.532147289335647,1.5045749333234115,0.8657686043302957,0.606127835625016,2.4073462185365324
10.48,145.7299422217514,8.366005671382958,4.488610898872438,1.5235064895403327,0.8778165708642724,0.6145041575093555,2.424985454478028
10.49,145.6681569198027,8.277197714464275,4.44785737015541,1.5429986690867952,0.889995133867938,0.6229293764532957,2.4440173426181073
10.5,145.60655222495782,8.18822068290931,4.410062840698346,1.5630147193956032,0.9022858025199366,0.6313921158413851,2.464414126868967
10.51,145.54513275225295,8.099173555713257,4.375390071931883,1.5835178334879003,0.9146706004199442,0.6398814081502866,2.4861449563493108
10.52,145.4839031090128,8.010161203666863,4.343984144570614,1.604471295465305,0.9271320899524372,0.6483867026730195,2.509176085377483
10.53,145.42286788667724,7.921294940065571,4.315968468102345,1.625838612225947,0.9396533922329806,0.6568978685418974,2.5334710790337054
10.54,145.36203165255927,7.832693160973411,4.2914415344453385,1.647583631809871,0.952218202181236,0.6654051918040373,2.558991023009974
10.55,145.3013989415508,7.74448208511813,4.2704747870180855,1.6696706489259652,0.964810797947746,0.6738993646219806,2.585694736526673
10.56,145.24097424779077,7.656796601364269,4.253111821056444,1.6920644982819015,0.9774160435850864,0.6823714622559593,2.6135389871182686
10.57,145.18076201631172,7.569781227069194,4.239368919823936,1.7147306363315633,0.99001938323804,0.6908128962549733,2.642478706086227
10.58,145.12076663467946,7.483591172013361,4.229236730499303,1.737635211976097,1.0026068231882697,0.6992153179266991,2.672467203396531
10.59,145.06099242464123,7.398393487973769,4.222682752381864,1.7607451266159206,1.0151648921264331,0.7075704381072269,2.703456380773378
10.6,145.00144363379863,7.314368260747192,4.219654274217198,1.7840280837645883,1.027680556732716,0.715869785319225,2.7353969417203197
10.61,144.94212442731973,7.231709766542963,4.22008144341843,1.807452628200324,1.0401410558284068,0.7241046243400755,2.7682385971940753
10.62,144.88303887970616,7.150627465611473,4.223880240772438,1.8309881742594885,1.0525336459041907,0.7322664687746084,2.801930265670611
10.63,144.82419096663062,7.071346642448075,4.230955231432261,1.8546050219580552,1.0648454106674956,0.7403482180932952,2.8364202663817375
10.64,144.7655845568596,6.994108429111353,4.241202041316347,1.8782743568983864,1.0770635537614446,0.748344768793139,2.8716565045638296
10.65,144.70722340427662,6.9191688816226575,4.254509558411993,1.9019682228596055,1.0891764800416197,0.756252125414303,2.907586647646864
10.66,144.64911114002038,6.846796749889202,4.270761883505876,1.9256594432327532,1.1011748577917937,0.7640662866589749,2.9441582914169593
10.67,144.5912512647531,6.7772696363198675,4.289840062248474,1.9493214600841795,1.1130510677029255,0.7717825762452452,2.981319115298552
10.68,144.53364714107255,6.710868430480445,4.311623628180905,1.972928100403054,1.1247975503516172,0.7793941504240751,3.019017025996573
10.69,144.47630198608218,6.647870266523226,4.335991980352431,1.9964534310540083,1.1364062295147537,0.7868914445715164,3.0572002887366163
10.7,144.4192188641335,6.588540737421218,4.3628256129150325,2.0198720760503615,1.14786812244405,0.7942643693984272,3.095817645034186
10.71,144.36240067975322,6.533126571789206,4.392007209121879,2.043160248262343,1.1591720597383572,0.8015044611457147,3.1348184148498057
10.72,144.30585017076848,6.481850211151796,4.423422608776803,2.0662968346924844,1.1703051017054398,0.8086049652499538,3.1741525784308844
10.73,144.2495699016432,6.434907523777271,4.4569616560666026,2.089263045465442,1.1812548086301071,0.8155600150700596,3.213770828867295
10.74,144.19356225703706,6.392469239835602,4.49251893333657,2.112040517281143,1.1920104546388992,0.8223640825303014,3.253624583112668
10.75,144.13782943559846,6.3546858161802735,4.529994385236757,2.13461004253228,1.2025626495264503,0.829011805708334,3.293665946690389
10.76,144.08237344400433,6.321694692461803,4.569293836381728,2.1569517762086936,1.212902674639324,0.835497978154987,3.3338476623939064
10.77,144.02719609125475,6.293628554942472,4.610329403981697,2.1790452978533534,1.223022157085882,0.8418175728854881,3.374123142362163
10.78,143.97229898323545,6.270623322375498,4.653019804716217,2.2008694391006425,1.2329129947844906,0.8479657637053114,3.4144467379046555
10.79,143.91768351755525,6.252824945883518,4.69729055247482,2.2224030355225066,1.2425673648646791,0.8539379384511387,3.454774313510416
10.8,143.86335087866894,6.2403945379147565,4.743074040674823,2.2436259653976625,1.251977742691667,0.8597297051382308,3.495063871144585
10.81,143.80930203329365,6.233511632686903,4.7903095000478855,2.2645194168429597,1.2611369147358256,0.8653368926297678,3.535275660842183
10.82,143.7555377261262,6.232375447175459,4.838942820618336,2.2850655869505068,1.2700379846398289,0.8707555473271006,3.5753714620966757
10.83,143.7020584758689,6.237203854012039,4.888926225833727,2.3052473810437073,1.2786743741043556,0.8759819271858281,3.61531352346788
10.84,143.64886457157053,6.248229453437371,4.940217788377826,2.325048279323739,1.2870398199218391,0.8810124941409229,3.655063982833902
10.85,143.59595606928764,6.26569177450133,4.992780782089732,2.3444523040535077,1.2951283681780987,0.885843905797983,3.694584943830248
10.86,143.54333278907265,6.289824501760057,5.046582873472127,2.363444019444947,1.3029343664879651,0.8904730070338908,3.7338388054349942
10.87,143.49099431229232,6.320837102629521,5.1015951698586415,2.382008537165892,1.3104524550226968,0.8948968219600911,3.772788612418149
10.88,143.43893997928092,6.358891691363363,5.157791158904421,2.4001315203313265,1.3176775569726142,0.8991125465409484,3.811398401872398
10.89,143.3871688873317,6.404078336043812,5.215145593904746,2.4177991845980142,1.3246048689624836,0.9031175420310056,3.849633429829498
10.9,143.3356798890288,6.4563943142313605,5.273633398429964,2.4349982963200985,1.331229851809223,0.9069093292969848,3.887460188596795
10.91,143.2844715909219,6.515733337464894,5.333228677790463,2.4517161680821906,1.3375482218923247,0.9104855840205074,3.9248462933905848
10.92,143.233542352545,6.581888342656111,5.393903929721548,2.4679406520631395,1.343555943304254,0.913844132731191,3.961760363256805
10.93,143.1828902857802,6.654566953579424,5.455629539421516,2.483660131735137,1.3492492208644624,0.9169829495922877,3.99817194888204
10.94,143.13251325456548,6.733414737685586,5.51837362416704,2.4988635124020773,1.3546244940170429,0.919900153847797,4.034051499638744
10.95,143.08240887494765,6.818040069291651,5.58210226272635,2.5135402110447123,1.3596784315865935,0.9225940078366976,4.069370349853689
10.96,143.03257451547762,6.908035799606615,5.646780109893519,2.5276801458809857,1.3644079273370848,0.925062915483466,4.104100712014897
10.97,142.98300729794744,7.002995475301583,5.712371363082233,2.541273725978724,1.3688100962610636,0.9273054211816,4.1382156719118
10.98,142.93370409846597,7.1025240046523725,5.7788410217693285,2.5543118411835337,1.3728822715184608,0.929320208996412,4.17168918398869
10.99,142.8846615488702,7.206243822664832,5.84615636513377,2.5667858525538474,1.3766220019429865,0.9311061021237688,4.204496066301903
11.0,142.8358760384695,7.313797895622207,5.9142885689428875,2.5786875834318774,1.380027050037294,0.932662062551584,4.2366119948371574
11.01,142.78734371611736,7.424850727229769,5.9832143870401575,2.5900093112259643,1.383095390384055,0.9339871908803464,4.268013497097369
11.02,142.73906049260734,7.539088205549033,6.052917830385198,2.6007437599374708,1.3858252084076923,0.935080726267452,4.298677944958977
11.03,142.69102204338725,7.656216831044636,6.123391779243068,2.610884093432937,1.388214899429565,0.9359420464674472,4.328583546853395
11.04,142.64322381158607,7.775962646295976,6.194639449741543,2.6204239094392814,1.390263067967551,0.9365706679466428,4.357709339370443
11.05,142.59566101134791,7.898070045818657,6.266675588108336,2.6293572342242593,1.391968527238625,0.9369662460556646,4.386035178406694
11.06,142.54832863146578,8.022300560222781,6.339527166635663,2.6376785179151514,1.3933302988301388,0.937128575248008,4.413541729995789
11.07,142.50122143930872,8.148431662232095,6.413233199118154,2.6453826304040127,1.39434761251176,0.9370575893360512,4.440210460961646
11.08,142.45433398503474,8.276255617567758,6.487843117817034,2.652464857786698,1.395019906165616,0.9367533617789116,4.466023629531329
11.09,142.40766060608166,8.405578391402564,6.563413082909303,2.658920899284087,1.3953468258169437,0.9362161059987962,4.490964276033637
11.1,142.36119543192802,8.536218615118933,6.639999845574549,2.664746864596786,1.395328225751682,0.9354461757243228,4.515016213794771
11.11,142.31493238911503,8.668006615210333,6.7176525335411705,2.6699392716483574,1.3949641687108918,0.9344440653607546,4.538164020325084
11.12,142.26886520652127,8.80078350467543,6.796403791864938,2.674495044676436,1.3942549261548156,0.933210410388204,4.560393028872704
11.13,142.22298742088108,8.934400336364389,6.876262337936309,2.67841151263553,1.3932009785918955,0.9317459877898744,4.581689320402037
11.14,142.17729238253656,9.06871731709633,6.957208330158271,2.6816864078797167,1.3918030159700694,0.930051716513022,4.602039716038323
11.15,142.13177326141462,9.203603080843656,7.039191206212134,2.684317865097723,1.3900619381294277,0.9281286579660232,4.621431770004641
11.16,142.0864230532186,9.33893401883542,7.122128448933434,2.686304420476801,1.387978855316777,0.9259780165553804,4.639853763064915
11.17,142.04123458582418,9.474593664065871,7.2059045609742975,2.687645011075529,1.3855550887638295,0.9236011402668972,4.6572946964758
11.18,141.9962005258705,9.610472127410658,7.290371661932053,2.6883389743890143,1.3827921713318538,0.920999521295657,4.673744286441908
11.19,141.95131338553475,9.746465582353784,7.375354059385613,2.688386048093073,1.3796918482264462,0.9181747967296988,4.689192959062275
11.2,141.9065655294809,9.882475795211247,7.460657496330332,2.687786369956676,1.3762560777869437,0.915128749292656,4.7036318457512705
11.21,141.86194918197114,10.01840969769314,7.546081048707088,2.686540477914519,1.37248703235561,0.9118633081507858,4.717052779113874
11.22,141.81745643413032,10.154178998665891,7.6314283716580835,2.684649310293823,1.3683870992324496,0.9083805497901726,4.729448289253345
11.23,141.77307925135145,10.28969983204752,7.716515867674749,2.682114206191557,1.363958881721993,0.904682698969903,4.740811600488371
11.24,141.7288094808325,10.42489243787966,7.801177114236153,2.678936906000106,1.3592052002789723,0.9007721297573088,4.751136628456647
11.25,141.68463885923336,10.55968087376023,7.885264191788997,2.6751195520811533,1.354129093760205,0.8966513666524953,4.760417977582504
11.26,141.64055902044186,10.693992753980131,7.968647006218782,2.6706646895891613,1.34873382079029,0.8923230858116902,4.768650938887033
11.27,141.59656150343864,10.827759013878005,8.051211584760033,2.665575267447167,1.3430228612495787,0.8877901163786278,4.775831488120712
11.28,141.55263776024933,10.960913697103017,8.132858014411504,2.659854639479105,1.3369999178952836,0.8830554419264968,4.78195628419998
11.29,141.50877916397428,11.09339376365157,8.213498402736468,2.6535065657040566,1.330668918128769,0.8781222020092707,4.787022667931043
11.3,141.46497701688432,11.225138916715348,8.29305503983171,2.6465352137989835,1.3240340159181847,0.8729936938326044,4.791028661006001
11.31,141.42122255857234,11.356091446543882,8.371458822003785,2.638945160737705,1.3170995938770405,0.8676733740670747,4.793972965258228
11.32,141.37750697415035,11.48619608968149,8.448647936936359,2.630741394614731,1.309870265502746,0.8621648608188436,4.795854962165854
11.33,141.33382140248133,11.615399902085793,8.524566783542479,2.621929316663389,1.302350877597603,0.8564719357585086,4.796674712593982
11.34,141.29015694443558,11.743652144772383,8.599165091304233,2.6125147434787603,1.2945465128998022,0.8505985464095518,4.7964329567681
11.35,141.24650467116186,11.870904180756838,8.672397204228217,2.60250390945875,1.2864624929351758,0.8445488086070181,4.795131114472833
11.36,141.2028556323629,11.997109382181884,8.74422149845635,2.5919034694805396,1.2781043810900028,0.8383270091406333,4.7927712854719005
11.37,141.15920086456555,12.12222304662408,8.814599907502648,2.5807205018284716,1.2694779859137608,0.8319376085949739,4.789356250146636
11.38,141.1155313993758,12.246202321671529,8.88349753387044,2.5689625113791643,1.2605893646700057,0.8253852443974272,4.784889470352046
11.39,141.07183827170968,12.369006136952162,8.950882329989302,2.5566374330450468,1.2514448271535572,0.8186747340842704,4.779375090490699
11.4,141.02811252798955,12.490595142871994,9.016724834887093,2.5437536354950225,1.2420509397892685,0.8118110787954549,4.77281793880619
11.41,140.9843452342982,12.610931655394912,9.080997955818845,2.530319925190268,1.2324145300266431,0.8047994670084685,4.765223528899131
11.42,140.9405274844802,12.729979606260407,9.143676786305049,2.516345550764316,1.2225426910447863,0.7976452785214027,4.756598061469834
11.43,140.89665040818318,12.847704498094252,9.20473845378982,2.5018402077545208,1.2124427867822043,0.7903540886946383,4.746948426292977
11.44,140.85270517882913,12.964073363919768,9.264161991509887,2.4868140436894035,1.2021224573056153,0.7829316729595779,4.736282204430497
11.45,140.80868302150856,13.079054730624438,9.321928230248192,2.471277663549567,1.1915896245311557,0.7753840116015804,4.724607670689832
11.46,140.76457522078866,13.192618585979115,9.378019706496891,2.4552421356275227,1.1808524983101782,0.7677172948224427,4.711933796335166
11.47,140.72037312842778,13.304736348845092,9.432420584224229,2.4387189978097443,1.1699195828903357,0.7599379280855482,4.698270252060005
11.48,140.67606817098857,13.415380842238193,9.485116587969276,2.421720264300458,1.1587996837604484,0.7520525377439436,4.6836274112312735
11.49,140.631651857342,13.524526268949716,9.536094945408705,2.404258432805183,1.147501914885012,0.7440679769481461,4.668016353418599
11.5,140.58711578605573,13.632148189451284,9.585344337874114,2.3863464921913953,1.136035706330635,0.7359913318260036,4.651448868224036
11.51,140.542451652659,13.738223501835002,9.632854857566784,2.367997930642827,1.124410812282456,0.7278299279217871,4.633937459420977
11.52,140.49765125677743,13.842730423562228,9.67861797043181,2.3492267443221095,1.112637319443102,0.7195913368751933,4.615495349399645
11.53,140.45270650913204,13.945648474813778,9.722626483827916,2.330047446554179,1.100725655800367,0.7112833833133874,4.59613648391768
11.54,140.4076094383947,14.046958463251702,9.76487451827048,2.3104750775395666,1.08868659974172,0.7029141519200844,4.575875537173082
11.55,140.36235219789504,14.146642470018437,9.805357482640524,2.290525214602688,1.0765312894843817,0.6944919946349682,4.554727917230197
11.56,140.31692707217255,14.244683836812843,9.844072052346682,2.2702139829751733,1.064271232778324,0.6860255379242161,4.532709771817895
11.57,140.27132648336848,14.3410671538952,9.881016150005031,2.249558067108127,1.0519183168262776,0.6775236900482489,4.509837994497493
11.58,140.22554299745133,14.435778248883956,9.916188928265296,2.2285747224995,1.039484818349061,0.6689956482359437,4.486130231191348
11.59,140.17956933027213,14.528804176217054,9.949590754465362,2.2072817880137134,1.0269834137063307,0.6604509056550738,4.461604887070576
11.6,140.13339835344414,14.620133207159125,9.981223196840022,2.1856976986597214,1.0144271889616885,0.6518992580467405,4.436281133806177
11.61,140.08702310003932,14.7097548202437,10.011089012046542,2.163841498780637,1.0018296497566213,0.6433508098663243,4.410178917184859
11.62,140.0404367701027,14.797659692046311,10.039192133800688,2.141732855592841,0.9892047308300508,0.6348159797456119,4.383318965083945
11.63,139.9936327359763,14.883839688190465,10.065537662442258,2.1193920729944904,0.9765668049886173,0.6263055050594436,4.355722795792766
11.64,139.9466045474297,14.968287854493788,10.090131855271162,2.0968401055425208,0.9639306912974348,0.6178304453460846,4.327412726661685
11.65,139.8993459365934,15.05099840816648,10.112982117513,2.074098572473159,0.9513116622215552,0.6094021842934138,4.298411883053076
11.66,139.8518508226912,15.13196672897836,10.134096993788562,2.0511897716132426,0.9387254494047425,0.6010324299632596,4.268744207560581
11.67,139.8041133165688,15.21118935031462,10.15348615997438,2.0281366929981535,0.9261882477248856,0.5927332128848304,4.238434469453512
11.68,139.75612772501484,15.288663950043844,10.171160415352386,2.0049630319763936,0.913716717214162,0.584516881605273,4.207508274292082
11.69,139.70788855487191,15.364389341124964,10.187131674955678,1.9816932015407025,0.9013279823782846,0.5763960952430357,4.175992073646549
11.7,139.65939051693482,15.438365461882642,10.201412962024882,1.958352343580859,0.8890396283930659,0.5683838125488012,4.143913174838605
11.71,139.61062852963323,15.51059336588334,10.214018400495982,1.9349663387038727,0.876869693599994,0.5604932769418066,4.111299750606731
11.72,139.5615977224969,15.581075211347123,10.224963207445509,1.91156181421326,0.8648366576669916,0.5527379969588279,4.0781808485783975
11.73,139.51229343940133,15.649814250032556,10.234263685423086,1.8881661497806583,0.8529594247284881,0.5451317215319932,4.044586400410685
11.74,139.46271124159176,15.71681481553508,10.241937214604816,1.8648074802808152,0.8412573007734798,0.5376884095037501,4.010547230437122
11.75,139.41284691048446,15.78208231094184,10.248002244703402,1.841514695195663,0.8297499645146628,0.5304221927965588,3.976095063632014
11.76,139.3626964502431,15.845623195789049,10.25247828657286,1.8183174339258747,0.8184574309505943,0.5233473326860365,3.9412625326742305
11.77,139.31225609013006,15.907444972271248,10.255385903447088,1.795246076280926,0.8074000068306775,0.5164781686836031,3.9060831838602152
11.78,139.26152228663048,15.9675561706554,10.256746701752297,1.7723317273527048,0.7965982372552668,0.5098290596229156,3.8705914815809503
11.79,139.21049172534978,16.025966333856736,10.256583321433745,1.749606195916678,0.7860728426956534,0.5034143166676146,3.834822811039738
11.8,139.1591613226825,16.082686001137883,10.254919425737116,1.7271019654508433,0.7758446458071755,0.4972481281190601,3.7988134788472223
11.81,139.10752822725345,16.137726690897413,10.251779690384636,1.704852156820935,0.7659344875382263,0.4913444761036875,3.7626007110873663
11.82,139.05558982113064,16.191100882519738,10.247189792085084,1.6828904816544754,0.7563631322132488,0.4857170454598928,3.726222648403569
11.83,139.00334372080926,16.242821997263988,10.241176396316067,1.6612511854217828,0.7471511614919037,0.480379125420768,3.6897183376086127
11.84,138.95078777796877,16.292904378176193,10.23376714431566,1.6399689792640646,0.7383188573803117,0.4753435049956488,3.6531277192762577
11.85,138.89792008000168,16.341363269015854,10.224990639218824,1.6190789596632411,0.7298860747922066,0.4706223632803956,3.6164916107276506
11.86,138.84473895031633,16.388214792195793,10.214876431272804,1.5986165151405536,0.721872104522435,0.4662271562602172,3.5798516837834713
11.87,138.79124294841333,16.433475925741522,10.203455002063547,1.5786172193063257,0.7142955278935992,0.4621685019931304,3.5432504366147333
11.88,138.73743086973812,16.477164479285,10.19075774768356,1.5591167097660468,0.7071740647557883,0.4584560663570481,3.506731158993767
11.89,138.6833017453094,16.519299069115473,10.17681696076955,1.5401505526202683,0.7005244169415412,0.4550984517881851,3.4703378902242012
11.9,138.62885484112687,16.559899092318624,10.161665811336348,1.5217540925789186,0.694362109682927,0.452103091611088,3.4341153690179618
11.91,138.57408965735806,16.598984700043243,10.145338326331553,1.5039622890419966,0.6887013338609608,0.4494761526420866,3.398108974591168
11.92,138.51900592730797,16.63657676994241,10.12786936783356,1.4868095388734377,0.683554792254837,0.4472224487218098,3.362364658272701
11.93,138.46360361617255,16.672696877843187,10.109294609813794,1.4703294870043426,0.6789335531647619,0.4453453676885279,3.326928864962503
11.94,138.40788291957873,16.707367268705408,10.08965051338245,1.4545548264338888,0.6748469148760197,0.4438468140396736,3.291848443844664
11.95,138.35184426191387,16.74061082693514,10.068974300435617,1.4395170896350544,0.6713022843954544,0.4427271691487687,3.2571705478557726
11.96,138.29548829444695,16.772451046122857,10.047303925620676,1.4252464337998314,0.6683050737144612,0.4419852704242318,3.222942521534772
11.97,138.23881589324463,16.802911998278816,10.024678046536042,1.4117714227537992,0.6658586165321337,0.441618410236455,3.1892117770379236
11.98,138.18182815688593,16.832018302639373,10.001135992081188,1.3991188087121338,0.6639641079150974,0.4416223548301959,3.1560256582922173
11.99,138.1245264039774,16.859795094117427,9.976717728873014,1.387313317317208,0.6626205687927318,0.4419913828132399,3.123431293481928
12.0,138.0669121704743,16.88626799146807,9.951463825645568,1.3763774395740909,0.6618248365126232,0.4427183422052214,3.0914754363132575
12.01,138.00898720681005,16.91146306523637,9.925415415551576,1.3663312343699885,0.6615715819427368,0.4437947244756756,3.0602042967768663
12.02,137.95075347483842,16.93540680554873,9.898614156286603,1.3571921452178788,0.6618533528407112,0.4452107535272439,3.02966336242121
12.03,137.8922131445927,16.958126089802196,9.871102187959814,1.3489748347006565,0.662660642455381,0.4469554872113567,2.999897211452117
12.04,137.83336859086597,16.979648150297393,9.842922088639485,1.3416910398136443,0.6639819816191278,0.4490169287140305,2.9709493192758285
12.05,137.77422238961702,17.00000054185144,9.814116827506629,1.335349451020856,0.6658040519661921,0.4513821450240139,2.9428618603916084
12.06,137.7147773142064,17.01921110941679,9.784729715556464,1.3299556173695823,0.6681118173998157,0.4540373896917148,2.915675507802807
12.07,137.65503633146787,17.037307955721047,9.754804353795198,1.3255118794692295,0.6708886705503759,0.4569682271937701,2.8894292323385704
12.08,137.59500259761984,17.05431940893216,9.724384578888554,1.3220173315564456,0.6741165907287048,0.46015965641855,2.864160104449065
12.09,137.53467945402187,17.070273990342592,9.693514406228958,1.3194678132631767,0.6777763097856776,0.463596231061209,2.8399031011433395
12.1,137.4740704227822,17.085200382056406,9.66223797040041,1.3178559311003026,0.6818474823342882,0.4672621750409619,2.81669092077149
12.11,137.41317920222087,17.099127394653994,9.63059946303357,1.3171711090868432,0.6863088569596261,0.4711414914052833,2.794553808305191
12.12,137.35200966219494,17.112083934801845,9.598643068058989,1.3173996674108923,0.6911384453155484,0.4752180635454209,2.7735193936404547
12.13,137.29056583929057,17.124098972768458,9.56641289438343,1.3185249275164033,0.6963136863609571,0.4794757478970463,2.7536125452356353
12.14,137.22885193188915,17.13520150980336,9.533952906033033,1.3205273415792074,0.701811603397924,0.483898457625057,2.7348552411121214
12.15,137.16687229511197,17.145420545333575,9.5013068498276,1.323384643972175,0.707608952013614,0.488470237082302,2.71726645889556
12.16,137.1046314356509,17.154785043931582,9.468518180672737,1.3270720220264305,0.7136823574746837,0.4931753270820552,2.7008620861757553
12.17,137.0421340064907,17.163323902010003,9.43562998458038,1.3315623031741788,0.720008440556765,0.4979982212304462,2.685654852030394
12.18,136.9793848015289,17.171065914201797,9.40268489955405,1.336826155408489,0.7265639311961993,0.5029237137276629,2.6716542801102965
12.19,136.9163887501011,17.178039739389547,9.369725034501856,1.342832297914997,0.7333257697149198,0.5079369391678168,2.6588666632408087
12.2,136.85315091141675,17.184273866354104,9.33679188636847,1.3495477187178742,0.7402711956840128,0.5130234049505249,2.647295059073995
12.21,136.7896764689126,17.18979657902088,9.303926255706164,1.356937896234416,0.7473778247535571,0.5181690169673245,2.6369393059456994
12.22,136.72597072453112,17.194635921290924,9.271168160934458,1.3649670217457273,0.7546237139850044,0.5233600992480395,2.627796057764155
12.23,136.66203909293006,17.198819661454152,9.238556751567849,1.3735982199601795,0.7619874163798122,0.5285834082514526,2.619858836492701
12.24,136.5978870956295,17.20237525619237,9.206130220720745,1.3827937650654785,0.7694480254082413,0.5338261424661079,2.6131181005942627
12.25,136.53352035510505,17.205329814190772,9.173925717228313,1.3925152899270377,0.7769852104106442,0.5390759479552615,2.6075613276815304
12.26,136.46894458883136,17.20771005938772,9.1419792577508,1.4027239863859011,0.7845792437760284,0.5443209204389297,2.603173109562079
12.27,136.40416560328782,17.20954229390332,9.110325639256384,1.413380794929235,0.7922110208056193,0.5495496044590809,2.5999352578764787
12.28,136.3391892879269,17.21085236069818,9.078998352303833,1.424446582339899,0.7998620731486038,0.5547509901239525,2.5978269185913856
12.29,136.27402160911714,17.211665606023768,9.048029495569718,1.4358823062683543,0.8075145766587343,0.559914507876581,2.5968246937180317
12.3,136.208668604066,17.2120068417354,9.017449692085854,1.447649166000049,0.8151513544692958,0.5650300216824317,2.5969027687682527
12.31,136.14313637473012,17.211900307547754,8.987288007669513,1.4597087390053116,0.8227558760242686,0.570087820982938,2.598033044622918
12.32,136.07743108171968,17.21136963332074,8.957571872041784,1.4720231031487525,0.8303122527389829,0.5750786117163964,2.6001852726603207
12.33,136.0115589382044,17.21043780147063,8.928327003137264,1.4845549446951571,0.8378052308972879,0.5799935066658323,2.603327192164139
12.34,135.94552620382743,17.209127109607742,8.899577335110731,1.4972676524744777,0.8452201823262763,0.5848240153552464,2.6074246691936818
12.35,135.8793391786348,17.207459133506845,8.871344950542944,1.510125398757253,0.8525430933258227,0.5895620336812122,2.612441836246044
12.36,135.81300419702745,17.205454690520988,8.843650017338511,1.52309320754302,0.8597605522697876,0.5941998334361807,2.618341232166117
12.37,135.74652762174182,17.203133803552493,8.81651073079275,1.5361370110787709,0.8668597362394223,0.5987300518527511,2.6250839418631307
12.38,135.6799158378671,17.20051566569726,8.789943261282565,1.549223695504402,0.8738283969979125,0.6031456812745526,2.6326297354706245
12.39,135.61317524690458,17.197618605679875,8.763961708007816,1.5623211365704717,0.8806548465682658,0.6074400590388482,2.640937206641249
12.4,135.5463122608774,17.194460054197474,8.738578059174793,1.5753982263941486,0.8873279426347666,0.6116068576383367,2.649963909700387
12.41,135.47933329649547,17.191056511289858,8.71380215897287,1.5884248922161868,0.8938370739511826,0.6156400752146087,2.659666495396476
12.42,135.41224476938362,17.187423514852192,8.689641681648693,1.6013721080990726,0.900172145906179,0.6195340264229208,2.6700008449844743
12.43,135.3450530883786,17.1835756104046,8.66610211293101,1.614211900468607,0.9063235663680302,0.6232833336973445,2.6809222023665913
12.44,135.27776464990126,17.179526322230082,8.64318673900277,1.6269173483515138,0.9122822319061036,0.626882918936366,2.6923853039948034
12.45,135.21038583241076,17.175288125988857,8.62089664315758,1.6394625791040671,0.9180395144656134,0.6303279956217728,2.7043445062173492
12.46,135.1429229909458,17.170872422913078,8.599230710214677,1.651822760363933,0.9235872485541832,0.6336140613776323,2.7167539097295776
12.47,135.07538245175996,17.166289515680997,8.57818563870192,1.6639740888921066,0.9289177189837527,0.6367368909714172,2.7295674807715367
12.48,135.00777050705585,17.16154858606453,8.557755960750852,1.6758937769061453,0.934023649198706,0.6396925297554936,2.7427391687032308
12.49,134.94009340982493,17.15665767443824,8.537934069582475,1.687560036441351,0.9388981902107292,0.6424772875442836,2.756223019585223
12.5,134.87235736879722,17.151623661231476,8.518710254398368,1.6989520622145933,0.9435349101523542,0.6450877329201669,2.769973285398665
12.51,134.80456854350743,17.146452250398628,8.500072742430094,1.7100500134068597,0.947927784454252,0.6475206879595785,2.7839445285552413
12.52,134.73673303948175,17.141147954975416,8.482007747841635,1.7208349947260817,0.9520711866458674,0.6497732233696515,2.798091721374006
