Time,avg_error
8.05,10.742342601443083
8.06,10.79416210354084
8.07,10.84845697933962
8.08,10.905071576909311
8.09,10.963845550908973
8.1,11.024614771764508
8.11,11.087212490262434
8.120000000000001,11.151470661599927
8.13,11.217221326251156
8.14,11.284297953193901
8.15,11.352536669542761
8.16,11.421777324184772
8.17,11.491864356910302
8.18,11.562647465420552
8.19,11.633982078664676
8.2,11.705729655747465
8.21,11.777757835613876
8.22,11.849940464816287
8.23,11.922157530008898
8.24,11.99429501941559
8.25,12.066244734215198
8.26,12.137904067187968
8.27,12.20917576246858
8.28,12.27996766708628
8.290000000000001,12.350192482250396
8.3,12.419767520086747
8.31,12.488614469725405
8.32,12.55665917523303
8.33,12.623831426814952
8.34,12.690064765922498
8.35,12.755296304333786
8.36,12.81946655688313
8.370000000000001,12.882519287253707
8.38,12.944401366087185
8.39,13.005062640576462
8.4,13.064455814672035
8.41,13.122536339033807
8.42,13.17926230988574
8.43,13.234594375972225
8.44,13.288495652865704
8.45,13.340931643930134
8.46,13.391870167301667
8.47,13.441281288303284
8.48,13.489137256763712
8.49,13.535412448760807
8.5,13.580083312356225
8.51,13.623128316930574
8.52,13.66452790576693
8.53,13.704264451565386
8.540000000000001,13.742322214602693
8.55,13.778687303278874
8.56,13.813347636817666
8.57,13.846292909909769
8.58,13.877514559107519
8.59,13.907005730796975
8.6,13.934761250588858
8.61,13.960777593983408
8.620000000000001,13.98505285817628
8.63,14.007586734883315
8.64,14.028380484071562
8.65,14.047436908492235
8.66,14.064760328918926
8.67,14.080356560000848
8.68,14.09423288664717
8.69,14.1063980408634
8.700000000000001,14.116862178965913
8.71,14.125636859104786
8.72,14.132735019029052
8.73,14.138170954031922
8.74,14.141960295016748
8.75,14.14411998662728
8.76,14.144668265388491
8.77,14.143624637806548
8.78,14.141009858378698
8.790000000000001,14.13684590746598
8.8,14.13115596898324
8.81,14.123964407862992
8.82,14.115296747250897
8.83,14.10517964539224
8.84,14.093640872170115
8.85,14.080709285257061
8.86,14.066414805843177
8.870000000000001,14.05078839390446
8.88,14.033862022976223
8.89,14.015668654396737
8.9,13.996242210987228
8.91,13.975617550134306
8.92,13.953830436241418
8.93,13.930917512515618
8.94,13.906916272055922
8.950000000000001,13.88186502820875
8.96,13.855802884155334
8.97,13.8287697016946
8.98,13.800806069183636
8.99,13.77195326859565
9.0,13.74225324165312
9.01,13.711748554990438
9.02,13.680482364297186
9.03,13.648498377388476
9.04,13.615840816144223
9.05,13.582554377253253
9.06,13.548684191691917
9.07,13.51427578285946
9.08,13.479375023284385
9.09,13.444028089807214
9.1,13.408281417135369
9.11,13.372181649655593
9.12,13.335775591378415
9.13,13.299110153877868
9.14,13.26223230207817
9.15,13.225188997727676
9.16,13.188027140389481
9.17,13.150793505768174
9.18,13.11353468118362
9.19,13.076296997996552
9.2,13.039126460787205
9.21,13.002068673088846
9.22,12.965168759483143
9.23,12.928471283875492
9.24,12.89202016378651
9.25,12.85585858052201
9.26,12.820028885119273
9.27,12.784572500013347
9.28,12.749529816424282
9.29,12.714940087535288
9.3,12.680841317613808
9.31,12.647270147321555
9.32,12.61426173556624
9.33,12.581849638365053
9.34,12.550065685317053
9.35,12.51893985441536
9.36,12.488500146068107
9.37,12.458772457334458
9.38,12.429780457515239
9.39,12.401545466360819
9.4,12.374086336266666
9.41,12.34741933991376
9.42,12.32155806487102
9.43,12.29651331670503
9.44,12.272293032134268
9.45,12.248902203717263
9.46,12.2263428174749
9.47,12.20461380471617
9.48,12.183711009165252
9.49,12.16362717027995
9.5,12.144351923411566
9.51,12.125871817192033
9.52,12.108170348252717
9.53,12.091228013091158
9.54,12.075022376615292
9.55,12.05952815662055
9.56,12.044717323201338
9.57,12.030559211874136
9.58,12.017020649000443
9.59,12.004066087949749
9.6,11.991657754338185
9.61,11.979755798619069
9.62,11.968318454285718
9.63,11.957302199972844
9.64,11.946661923805856
9.65,11.936351088442771
9.66,11.926321895374977
9.67,11.916525447194514
9.68,11.90691190669054
9.69,11.897430651800072
9.7,11.888030425602162
9.71,11.878659480705917
9.72,11.869265717536537
9.73,11.859796816167195
9.74,11.850200361475382
9.75,11.840423961518887
9.76,11.83041535912825
9.77,11.82012253679896
9.78,11.80949381503839
9.79,11.79847794438019
9.8,11.787024191323768
9.81,11.775082418489877
9.82,11.762603159306245
9.83,11.749537687551573
9.84,11.735838082093183
9.85,11.721457287154301
9.86,11.706349168442744
9.87,11.690468565465137
9.88,11.67377134033987
9.89,11.656214423409214
9.9,11.63775585593722
9.91,11.618354830164966
9.92,11.597971726979896
9.93,11.576568151441073
9.94,11.554106966387613
9.95,11.530552324343857
9.96,11.5058696979216
9.97,11.48002590890759
9.98,11.45298915621325
9.99,11.42472904285309
10.0,11.395216602109132
10.01,11.364424323029853
10.02,11.332326175404875
10.03,11.29889763434946
10.04,11.264115704627148
10.05,11.227958944833123
10.06,11.190407491556329
10.07,11.151443083633902
10.08,11.111049086607608
10.09,11.06921051748857
10.1,11.025914069933059
10.11,10.981148139929237
10.12,10.934902852091655
10.13,10.88717008665735
10.14,10.837943507274447
10.15,10.787218589670996
10.16,10.7349926512887
10.17,10.681264881962644
10.18,10.626036375724814
10.19,10.569310163805325
10.2,10.511091248901746
10.21,10.451386640783205
10.22,10.390205393292682
10.23,10.327558642808027
10.24,10.263459648220579
10.25,10.197923832489765
10.26,10.130968825834081
10.27,10.062614510623462
10.28,9.992883068047242
10.29,9.9217990266461
10.3,9.849389312817861
10.31,9.775683303437459
10.32,9.70071288077297
10.33,9.6245124899353
10.34,9.547119199171854
10.35,9.468572763407662
10.36,9.388915691555574
10.37,9.308193318263816
10.38,9.226453880950318
10.39,9.143748603193298
10.4,9.060131785813029
10.41,8.975660907296156
10.42,8.8903967355885
10.43,8.804403453721024
10.44,8.71774880224411
10.45,8.630504242033522
10.46,8.542745141703797
10.47,8.454550994624533
10.48,8.366005671382958
10.49,8.277197714464275
10.5,8.18822068290931
10.51,8.099173555713257
10.52,8.010161203666863
10.53,7.921294940065571
10.54,7.8326931609734105
10.55,7.74448208511813
10.56,7.656796601364269
10.57,7.569781227069194
10.58,7.483591172013361
10.59,7.398393487973769
10.6,7.314368260747192
10.61,7.231709766542963
10.62,7.150627465611473
10.63,7.071346642448075
10.64,6.994108429111353
10.65,6.9191688816226575
10.66,6.846796749889202
10.67,6.7772696363198675
10.68,6.710868430480445
10.69,6.647870266523226
10.7,6.588540737421218
10.71,6.533126571789206
